year,city_code,city_name,全建築物計_建築物の数_（棟）,全建築物計_床面積の合計_（㎡）,Ａ_居住専用住宅_建築物の数_（棟）,Ａ_居住専用住宅_床面積の合計_（㎡）,Ｂ_居住専用準住宅_建築物の数_（棟）,Ｂ_居住専用準住宅_床面積の合計_（㎡）,Ｃ_居住産業併用建築物_建築物の数_（棟）,Ｃ_居住産業併用建築物_床面積の合計_（㎡）,Ｄ_農林水産業用建築物_建築物の数_（棟）,Ｄ_農林水産業用建築物_床面積の合計_（㎡）,E_鉱業，採石業，砂利採取業，建設業用建築物_建築物の数_（棟）,E_鉱業，採石業，砂利採取業，建設業用建築物_床面積の合計_（㎡）,Ｆ_製造業用建築物_建築物の数_（棟）,Ｆ_製造業用建築物_床面積の合計_（㎡）,G_電気・ガス・熱供給_・水道業用建築物_建築物の数_（棟）,G_電気・ガス・熱供給_・水道業用建築物_床面積の合計_（㎡）,Ｈ_情報通信業用建築物_建築物の数_（棟）,Ｈ_情報通信業用建築物_床面積の合計_（㎡）,Ｉ_運輸業用建築物_建築物の数_（棟）,Ｉ_運輸業用建築物_床面積の合計_（㎡）,J_卸売業，小売業用建築物_建築物の数_（棟）,J_卸売業，小売業用建築物_床面積の合計_（㎡）,Ｋ_金融業，保険業用建築物_建築物の数_（棟）,Ｋ_金融業，保険業用建築物_床面積の合計_（㎡）,Ｌ_不動産業用建築物_建築物の数_（棟）,Ｌ_不動産業用建築物_床面積の合計_（㎡）,Ｍ_宿泊業，飲食サービス業用建築物_建築物の数_（棟）,Ｍ_宿泊業，飲食サービス業用建築物_床面積の合計_（㎡）,Ｎ_教育，学習支援業用建築物_建築物の数_（棟）,Ｎ_教育，学習支援業用建築物_床面積の合計_（㎡）,Ｏ_医療，福祉用建築物_建築物の数_（棟）,Ｏ_医療，福祉用建築物_床面積の合計_（㎡）,Ｐ_その他のサービス業用建築物_建築物の数_（棟）,Ｐ_その他のサービス業用建築物_床面積の合計_（㎡）,Ｑ_公務用建築物_建築物の数_（棟）,Ｑ_公務用建築物_床面積の合計_（㎡）,Ｒ_他に分類されない建築物_建築物の数_（棟）,Ｒ_他に分類されない建築物_床面積の合計_（㎡）,pop_population,pop_households,pop_change,pop_growth_rate,pop_natural_change,pop_social_change
2021,01234,北広島市,274.0,82938.0,224.0,30988.0,2.0,614.0,0.0,0.0,2.0,1092.0,6.0,685.0,6.0,6674.0,2.0,90.0,0.0,0.0,5.0,15097.0,6.0,2105.0,0.0,0.0,2.0,15260.0,2.0,192.0,0.0,0.0,7.0,4049.0,7.0,1070.0,1.0,93.0,2.0,4929.0,58130.0,27976.0,-135.0,-0.2316999914185188,-355.0,220.0
2021,01235,石狩市,395.0,136418.0,346.0,40315.0,0.0,0.0,4.0,483.0,0.0,0.0,7.0,2016.0,4.0,2062.0,6.0,929.0,0.0,0.0,7.0,6743.0,6.0,78213.0,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,2.0,263.0,4.0,4012.0,6.0,1285.0,1.0,29.0,58282.0,28174.0,-6.0,-0.010293713972001,-340.0,334.0
2021,01236,北斗市,189.0,23671.0,159.0,19046.0,0.0,0.0,3.0,535.0,5.0,378.0,5.0,589.0,3.0,128.0,0.0,0.0,0.0,0.0,1.0,495.0,3.0,1101.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,1.0,150.0,0.0,0.0,0.0,0.0,8.0,1185.0,45657.0,22327.0,-374.0,-0.8124959266581216,-280.0,-94.0
2021,01303,当別町,111.0,22401.0,88.0,8748.0,4.0,1285.0,0.0,0.0,8.0,1320.0,1.0,840.0,3.0,1316.0,1.0,8111.0,0.0,0.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,383.0,1.0,25.0,1.0,194.0,15618.0,7683.0,-222.0,-1.4015151515151516,-147.0,-75.0
2021,01304,新篠津村,8.0,1285.0,8.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.0,1383.0,-54.0,-1.7804154302670625,-53.0,-1.0
2021,01331,松前町,5.0,2159.0,3.0,366.0,0.0,0.0,0.0,0.0,1.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1124.0,0.0,0.0,6753.0,3878.0,-243.0,-3.4734133790737567,-110.0,-133.0
2021,01332,福島町,11.0,1482.0,8.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,299.0,2.0,32.0,3859.0,2035.0,-109.0,-2.746975806451613,-71.0,-38.0
2021,01333,知内町,14.0,3041.0,6.0,766.0,0.0,0.0,1.0,151.0,1.0,197.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1116.0,2.0,526.0,0.0,0.0,1.0,33.0,0.0,0.0,4198.0,2077.0,-92.0,-2.1445221445221447,-49.0,-43.0
2021,01334,木古内町,17.0,3380.0,7.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,1.0,240.0,0.0,0.0,0.0,0.0,2.0,428.0,0.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,2.0,752.0,0.0,0.0,2.0,877.0,1.0,23.0,3956.0,2148.0,-110.0,-2.705361534677816,-72.0,-38.0
2021,01337,七飯町,167.0,24368.0,142.0,16351.0,0.0,0.0,2.0,335.0,5.0,5994.0,3.0,482.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,293.0,0.0,0.0,0.0,0.0,11.0,814.0,28072.0,13930.0,-76.0,-0.2700014210601108,-262.0,186.0
2021,01343,鹿部町,8.0,1132.0,7.0,636.0,0.0,0.0,0.0,0.0,1.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3811.0,1866.0,-88.0,-2.256988971531162,-41.0,-47.0
2021,01345,森町,47.0,12923.0,33.0,4126.0,1.0,195.0,1.0,448.0,2.0,363.0,0.0,0.0,3.0,2421.0,0.0,0.0,0.0,0.0,2.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3763.0,2.0,158.0,14849.0,7517.0,-381.0,-2.501641497045305,-195.0,-186.0
2021,01346,八雲町,59.0,12186.0,41.0,4669.0,0.0,0.0,1.0,214.0,4.0,3860.0,0.0,0.0,6.0,2161.0,1.0,71.0,0.0,0.0,1.0,154.0,1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,0.0,0.0,3.0,722.0,15673.0,8087.0,-620.0,-3.8053151660222175,-120.0,-500.0
2021,01347,長万部町,28.0,3572.0,15.0,1658.0,0.0,0.0,1.0,219.0,4.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310.0,0.0,0.0,1.0,77.0,1.0,513.0,1.0,30.0,5111.0,2885.0,-160.0,-3.035477139062796,-73.0,-87.0
2021,01361,江差町,20.0,3853.0,16.0,2546.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,194.0,2.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,7310.0,4212.0,-178.0,-2.377136752136752,-76.0,-102.0
2021,01362,上ノ国町,17.0,2880.0,13.0,1678.0,0.0,0.0,0.0,0.0,1.0,184.0,0.0,0.0,0.0,0.0,2.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,683.0,0.0,0.0,0.0,0.0,4615.0,2453.0,-92.0,-1.9545357977480349,-80.0,-12.0
2021,01363,厚沢部町,11.0,1921.0,8.0,973.0,0.0,0.0,1.0,143.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,640.0,0.0,0.0,0.0,0.0,3701.0,1876.0,-91.0,-2.3997890295358646,-51.0,-40.0
2021,01364,乙部町,7.0,608.0,6.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.0,3520.0,1851.0,-105.0,-2.896551724137931,-53.0,-52.0
2021,01367,奥尻町,1.0,206.0,1.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2498.0,1516.0,-88.0,-3.402938901778809,-44.0,-44.0
2021,01370,今金町,13.0,6859.0,6.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5866.0,0.0,0.0,2.0,267.0,0.0,0.0,0.0,0.0,5054.0,2497.0,-124.0,-2.394747006566242,-63.0,-61.0
2021,01371,せたな町,19.0,2171.0,16.0,2045.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7563.0,4074.0,-180.0,-2.324680356450988,-118.0,-62.0
2021,01391,島牧村,2.0,359.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.0,803.0,-23.0,-1.6050244242847174,-14.0,-9.0
2021,01392,寿都町,10.0,2506.0,5.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1498.0,1.0,330.0,2887.0,1649.0,-61.0,-2.0691994572591588,-32.0,-29.0
2021,01393,黒松内町,11.0,2907.0,7.0,872.0,0.0,0.0,0.0,0.0,1.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,1.0,698.0,2735.0,1474.0,-49.0,-1.7600574712643675,-35.0,-14.0
2021,01394,蘭越町,28.0,4159.0,19.0,2017.0,1.0,295.0,0.0,0.0,1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,164.0,4605.0,2355.0,-64.0,-1.370743199828657,-64.0,0.0
2021,01395,ニセコ町,107.0,54263.0,39.0,10176.0,1.0,454.0,2.0,248.0,3.0,302.0,4.0,1199.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,134.0,52.0,41335.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,203.0,4996.0,2564.0,-407.0,-7.532852119193041,-14.0,-393.0
2021,01396,真狩村,14.0,3235.0,12.0,2164.0,0.0,0.0,0.0,0.0,1.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,964.0,-69.0,-3.318903318903319,-16.0,-53.0
2021,01397,留寿都村,18.0,15685.0,5.0,1080.0,1.0,27.0,0.0,0.0,11.0,14317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,999.0,-159.0,-7.681159420289855,-3.0,-156.0
2021,01398,喜茂別町,10.0,1287.0,5.0,400.0,0.0,0.0,0.0,0.0,3.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,382.0,0.0,0.0,2131.0,1248.0,-70.0,-3.180372557928214,-27.0,-43.0
2021,01399,京極町,16.0,3086.0,12.0,1532.0,1.0,497.0,0.0,0.0,1.0,194.0,0.0,0.0,0.0,0.0,1.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,2927.0,1458.0,-52.0,-1.7455521987244045,-35.0,-17.0
2021,01400,倶知安町,135.0,74578.0,74.0,11849.0,3.0,758.0,2.0,373.0,2.0,274.0,3.0,664.0,0.0,0.0,1.0,943.0,0.0,0.0,0.0,0.0,1.0,277.0,0.0,0.0,0.0,0.0,28.0,54490.0,0.0,0.0,0.0,0.0,7.0,2755.0,0.0,0.0,14.0,2195.0,15123.0,8144.0,-1769.0,-10.47241297655695,11.0,-1780.0
2021,01401,共和町,25.0,4004.0,17.0,1936.0,0.0,0.0,0.0,0.0,1.0,79.0,1.0,220.0,3.0,536.0,0.0,0.0,0.0,0.0,1.0,68.0,1.0,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,5730.0,2830.0,-128.0,-2.185046090815978,-40.0,-88.0
2021,01402,岩内町,25.0,4001.0,18.0,1957.0,0.0,0.0,1.0,158.0,3.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11983.0,6620.0,-331.0,-2.6879974013318173,-159.0,-172.0
2021,01403,泊村,12.0,1705.0,3.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,741.0,1.0,165.0,0.0,0.0,1.0,159.0,1.0,184.0,0.0,0.0,1561.0,869.0,-52.0,-3.223806571605704,-32.0,-20.0
2021,01404,神恵内村,1.0,112.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,463.0,-25.0,-2.976190476190476,-16.0,-9.0
2021,01405,積丹町,5.0,1064.0,4.0,524.0,0.0,0.0,0.0,0.0,1.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.0,1067.0,-59.0,-2.978293791014639,-35.0,-24.0
2021,01406,古平町,7.0,426.0,6.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,1717.0,-115.0,-3.814262023217247,-52.0,-63.0
2021,01407,仁木町,17.0,1777.0,13.0,1522.0,0.0,0.0,0.0,0.0,3.0,174.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216.0,1698.0,-35.0,-1.076591817902184,-37.0,2.0
2021,01408,余市町,70.0,13054.0,45.0,5564.0,0.0,0.0,1.0,82.0,7.0,364.0,1.0,67.0,3.0,1272.0,2.0,90.0,0.0,0.0,0.0,0.0,3.0,5172.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0,1.0,250.0,1.0,18.0,2.0,123.0,18253.0,9778.0,-311.0,-1.6752854988149106,-201.0,-110.0
2021,01409,赤井川村,6.0,1138.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,663.0,-97.0,-7.619795758051846,-9.0,-88.0
2021,01423,南幌町,67.0,10375.0,54.0,6002.0,0.0,0.0,2.0,240.0,1.0,20.0,2.0,372.0,4.0,2923.0,0.0,0.0,0.0,0.0,2.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,0.0,0.0,1.0,34.0,0.0,0.0,7447.0,3476.0,-14.0,-0.1876424071840235,-54.0,40.0
2021,01424,奈井江町,21.0,2346.0,16.0,1815.0,2.0,212.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5235.0,2764.0,-100.0,-1.874414245548266,-66.0,-34.0
2021,01425,上砂川町,2.0,319.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,2801.0,1695.0,-73.0,-2.5400139178844814,-58.0,-15.0
2021,01427,由仁町,16.0,2122.0,13.0,1866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,40.0,0.0,0.0,4933.0,2369.0,-128.0,-2.5291444378581307,-66.0,-62.0
2021,01428,長沼町,63.0,15695.0,45.0,5629.0,1.0,22.0,1.0,163.0,3.0,1540.0,1.0,83.0,5.0,3855.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1042.0,0.0,0.0,0.0,0.0,1.0,2729.0,0.0,0.0,1.0,262.0,3.0,370.0,0.0,0.0,0.0,0.0,10515.0,4935.0,-134.0,-1.2583341158794252,-94.0,-40.0
2021,01429,栗山町,51.0,8518.0,40.0,5810.0,0.0,0.0,0.0,0.0,2.0,481.0,1.0,165.0,3.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,348.0,0.0,0.0,0.0,0.0,11474.0,5799.0,-163.0,-1.40070464896451,-124.0,-39.0
2021,01430,月形町,6.0,1507.0,3.0,317.0,0.0,0.0,0.0,0.0,2.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,822.0,0.0,0.0,3080.0,1658.0,-37.0,-1.1870388193776067,-57.0,20.0
2021,01431,浦臼町,5.0,912.0,5.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.0,833.0,-36.0,-2.016806722689076,-23.0,-13.0
2021,01432,新十津川町,34.0,4727.0,27.0,3074.0,0.0,0.0,0.0,0.0,1.0,148.0,2.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,746.0,0.0,0.0,0.0,0.0,6548.0,2986.0,16.0,0.2449479485609308,-68.0,84.0
2021,01433,妹背牛町,9.0,1339.0,8.0,1140.0,0.0,0.0,0.0,0.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827.0,1392.0,-75.0,-2.584424534803584,-49.0,-26.0
2021,01434,秩父別町,14.0,2107.0,8.0,921.0,1.0,296.0,0.0,0.0,3.0,274.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,576.0,0.0,0.0,2365.0,1122.0,-36.0,-1.499375260308205,-23.0,-13.0
2021,01436,雨竜町,6.0,1299.0,5.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.0,1091.0,-65.0,-2.798105897546276,-41.0,-24.0
2021,01437,北竜町,6.0,810.0,4.0,498.0,0.0,0.0,0.0,0.0,2.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.0,811.0,-42.0,-2.3359288097886544,-31.0,-11.0
2021,01438,沼田町,8.0,779.0,6.0,577.0,0.0,0.0,0.0,0.0,1.0,102.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2975.0,1467.0,-42.0,-1.3921113689095126,-27.0,-15.0
2021,01452,鷹栖町,38.0,4489.0,33.0,4175.0,0.0,0.0,0.0,0.0,5.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.0,3097.0,-50.0,-0.7330303474563847,-48.0,-2.0
2021,01453,東神楽町,36.0,13463.0,21.0,2486.0,0.0,0.0,0.0,0.0,13.0,10285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10154.0,4366.0,-85.0,-0.8301591952339096,-72.0,-13.0
2021,01454,当麻町,44.0,4473.0,33.0,3456.0,2.0,64.0,2.0,364.0,6.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,6372.0,3056.0,-28.0,-0.4375,-66.0,38.0
2021,01455,比布町,16.0,1865.0,14.0,1649.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616.0,1802.0,-60.0,-1.632208922742111,-33.0,-27.0
2021,01456,愛別町,13.0,1397.0,8.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,298.0,0.0,0.0,2681.0,1350.0,-42.0,-1.5424164524421593,-41.0,-1.0
2021,01457,上川町,5.0,1171.0,5.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3398.0,1957.0,-112.0,-3.190883190883191,-26.0,-86.0
2021,01458,東川町,107.0,11884.0,76.0,6909.0,0.0,0.0,0.0,0.0,22.0,2044.0,1.0,93.0,3.0,2605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,1.0,101.0,2.0,26.0,1.0,20.0,0.0,0.0,8437.0,4036.0,57.0,0.6801909307875895,-62.0,119.0
2021,01459,美瑛町,68.0,10480.0,55.0,5122.0,0.0,0.0,0.0,0.0,10.0,5137.0,1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9775.0,4783.0,-137.0,-1.3821630347054077,-99.0,-38.0
2021,01460,上富良野町,39.0,22999.0,20.0,2816.0,0.0,0.0,0.0,0.0,18.0,20144.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10501.0,5363.0,-160.0,-1.5007972985648623,-46.0,-114.0
2021,01461,中富良野町,15.0,2082.0,12.0,1454.0,0.0,0.0,0.0,0.0,3.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4849.0,2172.0,-89.0,-1.8023491292021063,-56.0,-33.0
